# id  R  x  y  vR  vphi  Lz0  Lz_end  dLz  JR0  JR_end  dJR  eR0  eR_end  deR  vR_end
136 9.55623 -4.33477 8.51653 0.00533801 0.218185 2.08503 2.0919 0.00687727 0.00106941 0.00108736 1.79539e-05 1.75505e-05 1.77865e-05 2.35943e-07 0.00368373
137 4.45285 -2.89817 3.3806 -0.0027217 0.230777 1.02761 1.02761 -1.6194e-06 0.00354759 0.00354688 -7.13205e-07 0.000118018 0.000117995 -2.35184e-08 -0.0124403
138 2.83606 -2.82663 0.231073 -0.00803793 0.215976 0.612521 0.612554 3.34509e-05 0.000870158 0.000836876 -3.32824e-05 4.85968e-05 4.67363e-05 -1.86049e-06 -0.000265233
139 7.67374 -3.87017 -6.62631 -0.00213454 0.224015 1.71903 1.719 -3.09295e-05 0.000919429 0.000908409 -1.102e-05 1.83016e-05 1.80826e-05 -2.18995e-07 -0.00413922
140 4.78543 -1.36742 4.5859 -0.0104462 0.215616 1.03181 1.03183 1.59978e-05 0.00222988 0.00222414 -5.74392e-06 7.39106e-05 7.37192e-05 -1.91393e-07 0.0074665
141 3.17229 2.00861 2.45538 0.0137502 0.237344 0.752923 0.75275 -0.000172937 0.00856481 0.00874122 0.000176415 0.000387883 0.000395933 8.05019e-06 -0.0204786
142 2.92045 2.89897 0.353582 -0.000134618 0.209138 0.610778 0.610712 -6.57297e-05 0.00214417 0.00220941 6.5245e-05 0.000120009 0.000123669 3.66077e-06 0.00201408
143 4.65343 -1.85084 4.26952 0.0102025 0.2256 1.04981 1.04982 5.41216e-06 0.00255245 0.00254176 -1.06879e-05 8.31444e-05 8.27961e-05 -3.48303e-07 -0.00515544
144 2.70282 -1.14 2.45064 0.0146962 0.210485 0.568903 0.568931 2.74359e-05 0.00332878 0.00330125 -2.75253e-05 0.000199873 0.000198214 -1.65919e-06 -0.0195593
145 2.97637 -2.615 -1.42146 0.0167374 0.218278 0.649676 0.649504 -0.00017154 0.00271908 0.00289084 0.000171753 0.000143043 0.000152106 9.06255e-06 -0.012548
146 4.85685 -4.15358 2.51729 0.00608616 0.228604 1.11029 1.11021 -8.27221e-05 0.00297465 0.00302104 4.63842e-05 9.16119e-05 9.30461e-05 1.43419e-06 0.00380655
147 13.35 5.81957 12.0147 -0.00333863 0.221569 2.95793 2.95852 0.000594538 0.000694002 0.000978766 0.000284764 8.02916e-06 1.13211e-05 3.29192e-06 0.0047503
148 4.03487 -2.71274 -2.98683 0.00519571 0.215039 0.867653 0.867648 -5.1138e-06 0.000971275 0.000972785 1.50944e-06 3.82974e-05 3.83571e-05 5.97212e-08 0.00643845
149 2.95972 0.597499 -2.89878 -0.0121382 0.218354 0.646266 0.646373 0.000106875 0.00144344 0.00133624 -0.000107196 7.63841e-05 7.07035e-05 -5.68052e-06 -0.00764197
150 3.50072 1.26555 -3.26395 0.00566429 0.226836 0.794088 0.794087 -8.7293e-07 0.00144638 0.00144679 4.13769e-07 6.23e-05 6.23179e-05 1.78801e-08 -0.00576216
151 13.1686 -7.97144 -10.4818 -0.00164208 0.219895 2.89571 2.89554 -0.000167878 0.000115008 4.79392e-05 -6.70684e-05 1.35924e-06 5.66616e-07 -7.92624e-07 -0.000600948
152 2.52912 0.96773 2.33665 -0.00547747 0.218931 0.553702 0.553702 -2.10156e-07 0.000261262 0.000261361 9.93696e-08 1.6146e-05 1.61521e-05 6.14876e-09 0.00195056
153 5.30971 2.50008 4.6843 -0.00522214 0.231499 1.22919 1.2303 0.00111025 0.00516621 0.00460097 -0.000565245 0.000143645 0.000127833 -1.58128e-05 0.0122547
154 6.62073 -3.10612 -5.84688 0.00781721 0.223018 1.47654 1.47662 8.04392e-05 0.00171005 0.00150041 -0.00020964 3.96215e-05 3.47639e-05 -4.85761e-06 -0.00383896
155 3.17369 -0.0294828 3.17356 0.015262 0.212527 0.674496 0.67459 9.32227e-05 0.00341432 0.00332068 -9.36308e-05 0.000172959 0.0001682 -4.75872e-06 -0.0169164
156 5.55025 -5.49743 -0.763889 0.0109492 0.210053 1.16585 1.16599 0.000146412 0.00547336 0.00538116 -9.22008e-05 0.000160429 0.000157711 -2.71823e-06 -0.0041335
157 8.89504 8.8946 0.0884059 -0.00782969 0.211614 1.88231 1.8815 -0.000817776 0.00560973 0.00558716 -2.25688e-05 0.000101897 0.000101531 -3.65484e-07 0.00110589
158 8.52177 5.86424 6.18315 -0.00558962 0.222666 1.89751 1.89708 -0.000430437 0.0012589 0.00128384 2.4932e-05 2.2701e-05 2.31558e-05 4.54736e-07 -0.00175667
159 7.01516 -5.27137 4.62873 0.00720141 0.210543 1.47699 1.47418 -0.00280947 0.00504149 0.00647554 0.00143405 0.000116689 0.00015012 3.34303e-05 0.0168203
160 3.8794 1.46476 -3.59225 0.010105 0.22544 0.874573 0.874574 4.86068e-07 0.00205638 0.0020567 3.11335e-07 8.04096e-05 8.04217e-05 1.21193e-08 0.01098
161 3.84856 -2.16228 3.1837 0.0186167 0.211859 0.815352 0.815442 8.99953e-05 0.00574053 0.00565023 -9.02969e-05 0.000240408 0.000236608 -3.79914e-06 -0.0204532
162 13.9978 -11.6702 7.7294 0.00364722 0.214392 3.00101 3.00195 0.000938847 0.00336607 0.00383131 0.000465245 3.83732e-05 4.36612e-05 5.28795e-06 -0.003664
163 18.8216 17.5984 -6.6745 -1.80307e-05 0.221329 4.16577 4.16576 -7.21656e-06 0.000214581 0.000214356 -2.24639e-07 1.76286e-06 1.76102e-06 -1.84242e-09 0.00084396
164 8.96923 7.37916 5.09855 0.0031565 0.223141 2.0014 2.00076 -0.00064419 0.000865688 0.000847102 -1.85861e-05 1.48012e-05 1.44881e-05 -3.13071e-07 0.00485943
165 3.90391 3.90353 -0.0544168 0.0217773 0.228215 0.890931 0.890999 6.84563e-05 0.00793128 0.0078941 -3.71869e-05 0.000303794 0.000302351 -1.44346e-06 -0.0103328
166 3.03632 -2.79872 1.17746 0.00937223 0.200002 0.60727 0.607611 0.000340573 0.00814149 0.00780176 -0.000339732 0.000456848 0.000437619 -1.92291e-05 0.0210908
167 3.90708 -1.76917 -3.48358 -0.00443878 0.211735 0.827266 0.82723 -3.59336e-05 0.00191204 0.00194623 3.41921e-05 7.90419e-05 8.04578e-05 1.41588e-06 0.0116226
168 4.23627 -4.23622 0.0203422 -0.00484049 0.218995 0.927722 0.927729 7.76494e-06 0.00034503 0.00034289 -2.14033e-06 1.27267e-05 1.26477e-05 -7.9044e-08 0.00272167
169 3.71777 -2.46385 -2.78411 0.0148413 0.225476 0.838268 0.838253 -1.56508e-05 0.00343057 0.00344978 1.92061e-05 0.000139874 0.000140659 7.8468e-07 -0.00362156
170 2.61058 2.60135 -0.219407 -0.00651528 0.227223 0.593185 0.593183 -2.6859e-06 0.00126335 0.00126667 3.3211e-06 7.28389e-05 7.30306e-05 1.91676e-07 -0.00751674
171 2.49949 2.31331 -0.946608 -0.00310482 0.209689 0.524116 0.524113 -3.8411e-06 0.00173019 0.00173411 3.91689e-06 0.000112858 0.000113114 2.56026e-07 0.0150391
172 8.04042 -7.46835 -2.97861 -0.017278 0.210877 1.69554 1.69596 0.000423573 0.0116028 0.0112968 -0.000305982 0.000233681 0.000227475 -6.20595e-06 -0.0156295
173 6.18729 1.97827 5.86251 0.00444695 0.231027 1.42943 1.41686 -0.0125686 0.00541648 0.011726 0.00630956 0.000129524 0.000282482 0.000152958 0.0221412
174 3.2632 2.87244 -1.54839 -0.00334352 0.221955 0.724282 0.72428 -1.79149e-06 0.000198957 0.00020198 3.0225e-06 9.40034e-06 9.54316e-06 1.42819e-07 0.00151734
175 12.3677 -10.014 7.2581 -0.00398419 0.222191 2.74799 2.74818 0.00018735 0.00102159 0.00102761 6.01637e-06 1.27215e-05 1.27956e-05 7.40385e-08 -0.00446884
176 2.7362 0.248238 -2.72492 0.0175529 0.214318 0.586418 0.586418 -1.35315e-07 0.00320335 0.0032034 4.78166e-08 0.000186621 0.000186624 2.82809e-09 -0.0158448
177 4.68399 4.09552 2.273 0.00602826 0.227659 1.06635 1.06638 2.83665e-05 0.00237492 0.00235751 -1.74168e-05 7.61668e-05 7.56066e-05 -5.60188e-07 0.00631086
178 6.30307 2.35764 -5.84553 0.00332578 0.210225 1.32506 1.32282 -0.00224759 0.00397414 0.00510712 0.00113299 0.000102545 0.000131967 2.94217e-05 -0.00083492
179 5.01812 -4.6595 -1.86296 -0.00173307 0.222903 1.11855 1.11854 -1.86567e-05 0.00032335 0.000317483 -5.86658e-06 9.89247e-06 9.71317e-06 -1.79302e-07 -0.00304133
180 5.83731 -0.0132185 5.8373 0.00991353 0.218371 1.2747 1.27345 -0.00125424 0.00193025 0.00255792 0.000627669 5.17993e-05 6.86997e-05 1.69004e-05 -0.00111536
181 4.79727 4.4441 1.8066 -0.000216025 0.217966 1.04564 1.04565 1.24055e-05 0.000127512 0.000127699 1.86595e-07 4.17333e-06 4.17939e-06 6.05715e-09 -0.00165203
182 8.9864 8.64749 2.44466 0.00340602 0.217239 1.9522 1.95438 0.00218352 0.000767641 0.000764644 -2.99703e-06 1.34558e-05 1.33883e-05 -6.75004e-08 0.0051341
183 4.23832 -0.552479 4.20216 -0.0188857 0.232035 0.983439 0.98346 2.10453e-05 0.00924172 0.00921827 -2.345e-05 0.000320639 0.000319821 -8.17948e-07 -0.0118612
184 8.26895 -7.98519 2.1476 0.00306697 0.217365 1.79738 1.79824 0.000857907 0.000613183 0.000664284 5.11011e-05 1.16743e-05 1.26411e-05 9.66761e-07 -0.0045952
185 5.93167 -4.372 4.00879 0.0061246 0.21469 1.27347 1.27457 0.00109689 0.00175644 0.00120673 -0.000549713 4.71825e-05 3.23924e-05 -1.47901e-05 0.00486923
186 5.76431 3.41212 -4.64594 -0.000547824 0.214975 1.23918 1.23975 0.000571226 0.000927016 0.00061786 -0.000309157 2.55963e-05 1.70535e-05 -8.54275e-06 0.00193638
187 5.96212 -5.03804 3.18826 0.000679743 0.219569 1.3091 1.30903 -6.98339e-05 1.59471e-05 2.40273e-05 8.08015e-06 4.16908e-07 6.2818e-07 2.11273e-07 -7.60926e-05
188 4.94629 -4.94619 -0.031386 -0.0105341 0.218376 1.08015 1.0801 -4.77426e-05 0.00183559 0.00185912 2.35354e-05 5.81275e-05 5.8875e-05 7.47483e-07 0.00652962
189 9.936 -9.64154 2.40097 0.00725165 0.22 2.18592 2.18939 0.00347067 0.00167979 0.00167891 -8.77627e-07 2.62932e-05 2.62378e-05 -5.53821e-08 0.00469626
190 10.3587 9.06434 5.01391 0.00214455 0.22076 2.28677 2.28136 -0.00541376 0.000192206 0.000188189 -4.01735e-06 2.87648e-06 2.82305e-06 -5.34374e-08 9.25017e-05
191 9.53587 0.25145 -9.53255 -0.00339306 0.223228 2.12867 2.14025 0.0115781 0.00100316 0.000995386 -7.77653e-06 1.6126e-05 1.59145e-05 -2.11538e-07 0.00293009
192 5.11468 -2.79473 -4.28363 -0.0144515 0.216995 1.10986 1.10994 8.36043e-05 0.00368451 0.00363413 -5.03853e-05 0.000113494 0.000111936 -1.5588e-06 -0.0133451
193 7.54746 7.45407 1.18367 0.00454578 0.218567 1.64963 1.64979 0.000159842 0.000597281 0.000497427 -9.98539e-05 1.239e-05 1.03179e-05 -2.07217e-06 0.00434015
194 4.5549 -1.79059 4.18819 0.00179202 0.209454 0.954043 0.954131 8.79349e-05 0.00319999 0.00316811 -3.18845e-05 0.000114667 0.000113516 -1.15176e-06 0.00456321
195 10.1378 6.12201 -8.08062 -0.00521546 0.221084 2.24131 2.22955 -0.0117594 0.000967654 0.00097147 3.81585e-06 1.47736e-05 1.49101e-05 1.36467e-07 0.00474106
196 2.31501 0.938433 2.11628 -0.00162381 0.229598 0.531523 0.531527 3.5721e-06 0.00143229 0.00142871 -3.57605e-06 9.21427e-05 9.19122e-05 -2.30491e-07 0.0130826
197 7.4686 -4.23867 -6.14929 -0.00501316 0.216959 1.62038 1.62103 0.000648482 0.00103505 0.000706491 -0.000328556 2.18566e-05 1.49137e-05 -6.94295e-06 0.00546086
198 7.252 6.68545 2.81004 0.00243108 0.213548 1.54865 1.54891 0.000260954 0.00203712 0.0020103 -2.68184e-05 4.49995e-05 4.43999e-05 -5.99642e-07 -0.00548507
199 4.01063 3.95635 0.657623 -0.0174925 0.227652 0.913029 0.913066 3.74162e-05 0.00563726 0.00560343 -3.38221e-05 0.000210885 0.000209614 -1.27133e-06 0.0198784
200 5.31411 -0.224265 -5.30937 -0.00895376 0.207048 1.10027 1.10018 -9.56717e-05 0.00680622 0.00684935 4.31224e-05 0.000211284 0.000212638 1.3544e-06 -0.0144971
201 7.54913 6.32832 4.11603 -0.0137847 0.211547 1.597 1.5982 0.00120133 0.00782401 0.00719676 -0.000627249 0.000167405 0.000153888 -1.35168e-05 -0.0122966
202 2.40437 -0.703618 2.29911 0.012891 0.223705 0.537869 0.537867 -2.59124e-06 0.00152177 0.0015246 2.83283e-06 9.67399e-05 9.69203e-05 1.80384e-07 0.0137826
203 3.61773 -1.09821 -3.44702 -0.00643027 0.224945 0.813792 0.81377 -2.12738e-05 0.00106922 0.00109073 2.15037e-05 4.4947e-05 4.58518e-05 9.04756e-07 -0.00957274
204 8.26789 -8.23129 0.777077 0.00280518 0.213659 1.76651 1.76665 0.000142292 0.00229983 0.0022525 -4.73326e-05 4.45377e-05 4.36179e-05 -9.19759e-07 0.00931917
205 5.27711 3.70179 -3.76094 -0.0041495 0.207141 1.09311 1.0929 -0.000203621 0.0056735 0.00577797 0.000104475 0.000177333 0.000180626 3.29351e-06 0.0186616
206 5.78404 4.91713 3.0458 0.00125429 0.222802 1.28869 1.28866 -3.81001e-05 0.000324038 0.000348683 2.46449e-05 8.60481e-06 9.25947e-06 6.54658e-07 0.00347157
207 4.20005 3.61308 -2.14152 -0.0171207 0.22267 0.935226 0.935291 6.51494e-05 0.00420511 0.00416092 -4.41964e-05 0.00015366 0.000152036 -1.62324e-06 -0.0135679
208 8.93282 7.44065 -4.94287 0.0105302 0.219444 1.96025 1.95833 -0.00191875 0.003195 0.00321923 2.42311e-05 5.5752e-05 5.62296e-05 4.77612e-07 0.0020012
209 2.18535 -0.0400757 -2.18498 0.000843679 0.221984 0.485112 0.485112 4.25913e-08 6.06755e-05 6.06686e-05 -6.93179e-09 4.2804e-06 4.27991e-06 -4.9016e-10 0.00264334
210 2.51217 -2.5121 -0.0182891 0.00131931 0.213947 0.537471 0.53747 -2.02169e-07 0.000594663 0.000594671 8.16029e-09 3.78522e-05 3.78527e-05 5.26286e-10 -0.00867739
211 2.46648 -1.98028 -1.47038 -0.00486667 0.208612 0.514537 0.514539 1.55302e-06 0.00216576 0.00216408 -1.67818e-06 0.000143857 0.000143745 -1.11766e-07 0.0126098
212 2.72145 -1.80832 -2.03378 -0.0261942 0.211748 0.576261 0.576316 5.51212e-05 0.00696505 0.00690998 -5.50655e-05 0.00041204 0.000408756 -3.28389e-06 0.00143214
213 2.86722 2.67477 -1.03273 0.00407138 0.207825 0.595879 0.595907 2.79029e-05 0.00277904 0.00275121 -2.7826e-05 0.000159372 0.000157771 -1.60076e-06 -0.00903901
214 7.82827 2.16767 -7.52217 0.00423272 0.212893 1.66658 1.66664 5.28141e-05 0.00292466 0.00291164 -1.30123e-05 6.00248e-05 5.9756e-05 -2.68802e-07 0.00611783
215 6.49102 6.48839 -0.184834 0.00578347 0.219309 1.42354 1.41986 -0.00367484 0.000715641 0.00252328 0.00180764 1.72022e-05 6.07853e-05 4.3583e-05 -0.0102182
216 12.612 5.2936 11.4472 -0.00449765 0.223715 2.82148 2.822 0.00052623 0.00196576 0.00214146 0.000175693 2.38389e-05 2.59642e-05 2.12528e-06 0.00683625
217 3.94554 -2.36846 -3.15559 0.0153649 0.229345 0.904892 0.904964 7.20381e-05 0.00540878 0.00536361 -4.51704e-05 0.000204171 0.000202453 -1.71791e-06 0.0112021
218 3.49949 -2.80822 2.08814 -0.004257 0.209243 0.732244 0.732231 -1.23827e-05 0.00271477 0.00272159 6.82271e-06 0.000126732 0.000127052 3.20251e-07 -0.0159305
219 6.10999 6.09601 0.413078 0.00759756 0.214676 1.31167 1.31188 0.00021628 0.00220262 0.00205892 -0.000143697 5.74393e-05 5.36851e-05 -3.75423e-06 -0.00848994
220 2.97025 0.690146 2.88896 0.00824537 0.214144 0.636061 0.636143 8.12632e-05 0.00127571 0.00119453 -8.11744e-05 6.85963e-05 6.42259e-05 -4.37039e-06 -0.00716768
221 2.12545 -0.507235 -2.06404 0.00879837 0.202723 0.430878 0.430879 4.32581e-07 0.00436416 0.00436371 -4.47424e-07 0.000345505 0.00034547 -3.56298e-08 0.00517183
222 5.2559 -4.22141 3.13115 -0.00263742 0.206011 1.08277 1.08291 0.000134333 0.00645156 0.00637601 -7.55482e-05 0.000203526 0.000201123 -2.40368e-06 -0.0137254
223 2.00785 0.416687 -1.96414 -0.00418762 0.234668 0.471179 0.471179 -1.54425e-07 0.00302637 0.00302644 6.40024e-08 0.000219364 0.000219368 4.67977e-09 0.012779
224 9.70634 -4.64701 8.52164 0.00924366 0.225982 2.19346 2.20358 0.0101261 0.00501495 0.00501383 -1.12242e-06 7.81891e-05 7.78126e-05 -3.76444e-07 -0.00935053
225 8.92223 7.66539 4.56596 -0.000502802 0.217849 1.9437 1.94058 -0.00311602 0.000270826 0.000272319 1.49318e-06 4.7684e-06 4.80238e-06 3.39876e-08 -0.0013039
226 2.01709 1.84418 -0.817121 -0.00777932 0.233061 0.470107 0.470107 -1.40019e-07 0.00271958 0.00271963 5.37027e-08 0.000197616 0.00019762 3.93687e-09 0.0130237
227 5.47198 2.92595 4.624 -0.00305182 0.223704 1.2241 1.22391 -0.000192322 0.000654671 0.000744102 8.94312e-05 1.83004e-05 2.08031e-05 2.5027e-06 0.00416718
228 9.94939 5.91405 -8.0009 0.000198448 0.215571 2.1448 2.15526 0.010455 0.00123917 0.00124483 5.66209e-06 1.97694e-05 1.97634e-05 -6.00588e-09 -0.00563149
229 5.45329 -1.1287 5.3352 -0.0014247 0.228967 1.24862 1.2495 0.00087672 0.00293414 0.00249991 -0.000434234 8.03619e-05 6.84285e-05 -1.19333e-05 -0.00302612
230 16.5639 -2.98274 -16.2932 -0.000867339 0.221317 3.66589 3.6659 1.04101e-05 0.000225715 0.000224415 -1.30003e-06 2.10718e-06 2.09504e-06 -1.21423e-08 -0.00199145
231 4.13398 -1.9535 3.64329 0.02954 0.211079 0.872595 0.872615 2.061e-05 0.0132465 0.0132368 -9.66823e-06 0.000517 0.000516612 -3.87629e-07 0.0219099
232 3.82914 -2.28224 -3.07469 0.0056039 0.222016 0.850131 0.850119 -1.2012e-05 0.00049078 0.000496767 5.98748e-06 1.97538e-05 1.9995e-05 2.41231e-07 0.00622842
233 2.96601 1.82307 -2.33958 -0.00732664 0.219482 0.650986 0.651033 4.73177e-05 0.00051577 0.000468148 -4.76214e-05 2.71084e-05 2.46042e-05 -2.50414e-06 0.00488051
234 2.57914 2.55123 -0.378363 0.0127507 0.220611 0.568985 0.568996 1.08497e-05 0.00135873 0.00134785 -1.08795e-05 8.16632e-05 8.10082e-05 -6.54925e-07 -0.0121156
235 5.19828 -1.0033 5.10054 0.00892684 0.216727 1.12661 1.12655 -6.12744e-05 0.00166683 0.00168398 1.71467e-05 5.06105e-05 5.11337e-05 5.23161e-07 -0.00668506
236 3.12267 1.74981 -2.58635 -0.0128826 0.210758 0.658127 0.657792 -0.000334634 0.00326723 0.00360119 0.000333958 0.00016963 0.000187033 1.74029e-05 0.0160342
237 8.3558 4.20509 7.22057 -0.0132672 0.21796 1.82123 1.82224 0.00100886 0.00490985 0.00490545 -4.39906e-06 9.21839e-05 9.20504e-05 -1.33467e-07 -0.00608945
238 11.1678 7.4784 8.29422 0.00340559 0.218729 2.44273 2.4436 0.000867809 0.000529466 0.000542425 1.29585e-05 7.41759e-06 7.59642e-06 1.78832e-07 -0.00247954
239 5.6753 5.6753 -0.00321208 0.0187576 0.214692 1.21844 1.21822 -0.000224863 0.00728863 0.00742484 0.000136205 0.000204329 0.000208179 3.84919e-06 -0.0192461
240 7.06253 7.0282 0.695576 0.00186242 0.222371 1.5705 1.57077 0.000264771 0.000336661 0.000272717 -6.39442e-05 7.33591e-06 5.94163e-06 -1.39428e-06 -0.00344678
241 3.43216 -3.34145 -0.783841 -0.00679763 0.218297 0.749229 0.749221 -8.63803e-06 0.000569585 0.000579069 9.48382e-06 2.60116e-05 2.64449e-05 4.33301e-07 0.00535561
242 3.06324 2.6143 1.59652 0.00347267 0.219123 0.671226 0.671216 -1.06471e-05 0.000133373 0.000145074 1.17012e-05 6.79987e-06 7.39652e-06 5.96652e-07 0.00131285
243 3.56644 -0.317972 3.55223 0.0100965 0.222349 0.792993 0.793003 1.05776e-05 0.0013091 0.00129939 -9.71239e-06 5.6468e-05 5.60485e-05 -4.19468e-07 -0.0101293
244 2.15617 -2.12772 0.349071 -0.00827864 0.20454 0.441022 0.441022 -1.66267e-08 0.00360728 0.00360727 -1.03137e-08 0.000279191 0.00027919 -7.90318e-10 0.0102559
245 3.81667 0.983052 -3.68789 0.00411226 0.224073 0.855211 0.855204 -6.99858e-06 0.000623457 0.000620465 -2.99203e-06 2.49437e-05 2.48242e-05 -1.19477e-07 -0.00704614
246 2.0589 1.9904 0.526641 -0.0156406 0.222293 0.457678 0.457677 -3.09896e-07 0.00170784 0.00170811 2.64596e-07 0.000127554 0.000127574 1.98568e-08 -0.00189227
247 6.72079 3.47291 5.75394 -0.00171774 0.215767 1.45012 1.44326 -0.00686303 0.000826831 0.00416307 0.00333624 1.95102e-05 9.86265e-05 7.91163e-05 0.0112361
248 2.28235 -1.18622 -1.94987 0.026164 0.242791 0.554133 0.554053 -8.05147e-05 0.0137928 0.0138733 8.05332e-05 0.000845058 0.000850075 5.01701e-06 -0.0398296
249 5.01621 4.45397 2.30748 0.0043 0.224138 1.12432 1.12438 5.9802e-05 0.000862977 0.000855674 -7.30313e-06 2.62622e-05 2.60386e-05 -2.23579e-07 -0.000715506
250 7.36319 -4.79783 5.58547 -0.0168976 0.219977 1.61973 1.61855 -0.0011866 0.00676585 0.00733062 0.000564771 0.000142765 0.000154778 1.20129e-05 0.0154056
251 13.3689 -12.0757 -5.73636 0.00243512 0.221978 2.96761 2.9675 -0.000107498 0.000595377 0.000541858 -5.35186e-05 6.86574e-06 6.24884e-06 -6.16901e-07 7.43317e-05
252 8.577 -8.48973 -1.2204 -0.0115051 0.217793 1.86801 1.86793 -7.61458e-05 0.0038818 0.003964 8.22039e-05 7.10709e-05 7.25779e-05 1.50697e-06 -0.0106092
253 5.48299 -4.09568 -3.64536 0.0105013 0.219372 1.20282 1.20295 0.000131446 0.00195277 0.00192367 -2.91022e-05 5.55334e-05 5.47003e-05 -8.33159e-07 0.000757038
254 8.85374 -4.82634 -7.42261 -6.62896e-05 0.211046 1.86855 1.86846 -9.06083e-05 0.00444211 0.00435886 -8.32542e-05 8.12983e-05 7.97797e-05 -1.51868e-06 -0.00738799
255 4.29396 3.80358 1.99271 -0.00621866 0.22488 0.965626 0.965676 4.94356e-05 0.00121309 0.00119251 -2.05818e-05 4.29771e-05 4.2246e-05 -7.31042e-07 0.00918302
256 12.9928 -11.9656 5.0633 -0.00251644 0.216752 2.81621 2.81603 -0.000185604 0.0011331 0.00103854 -9.4568e-05 1.37682e-05 1.26201e-05 -1.14812e-06 -0.00218825
257 2.51384 -2.24012 1.14072 0.013077 0.225818 0.56767 0.567684 1.45763e-05 0.00197707 0.00196247 -1.46041e-05 0.00011906 0.000118179 -8.81511e-07 -0.0108075
258 4.41233 4.16001 1.47071 0.00825506 0.239602 1.0572 1.05726 5.7031e-05 0.0126402 0.0126048 -3.53722e-05 0.000407612 0.000406453 -1.15814e-06 0.0262428
259 2.00108 -1.65699 -1.12191 0.025588 0.230582 0.461412 0.461412 3.56534e-07 0.00592455 0.00592417 -3.78814e-07 0.000437619 0.00043759 -2.82316e-08 0.0295646
260 4.27621 2.70748 -3.30992 -0.0243901 0.221162 0.945736 0.945799 6.2186e-05 0.00827999 0.0082582 -2.17902e-05 0.000298786 0.000297983 -8.0361e-07 0.00836837
261 6.13253 -2.42442 -5.63295 -0.00554096 0.222192 1.3626 1.35932 -0.00327645 0.000802016 0.0024259 0.00162389 2.01401e-05 6.10422e-05 4.09021e-05 -0.00756397
262 3.56571 2.90743 2.06425 -0.00757244 0.222633 0.793844 0.793852 7.62937e-06 0.000825488 0.000818195 -7.29309e-06 3.55762e-05 3.52617e-05 -3.14544e-07 0.00488266
263 5.87903 3.44075 -4.76699 -0.00394518 0.218222 1.28293 1.28248 -0.000457533 0.000410596 0.000643198 0.000232601 1.09521e-05 1.71615e-05 6.20942e-06 0.00311221
264 2.56873 -1.87183 -1.75916 -0.00907857 0.212867 0.546799 0.546798 -6.78249e-07 0.00148163 0.00148213 5.03009e-07 9.26535e-05 9.26851e-05 3.15484e-08 0.0057123
265 2.18275 -2.14761 -0.390092 -0.0107104 0.216332 0.472199 0.472199 9.90601e-08 0.000978696 0.000978627 -6.92765e-08 7.08863e-05 7.08813e-05 -5.02301e-09 -0.00827795
266 9.44879 8.26496 -4.57931 -0.00193145 0.223936 2.11592 2.12438 0.00845428 0.00106767 0.00105682 -1.0847e-05 1.72662e-05 1.70228e-05 -2.43392e-07 -0.00396855
267 3.89796 -1.08399 -3.7442 -0.00298329 0.226592 0.883246 0.883262 1.583e-05 0.00122591 0.00122197 -3.93459e-06 4.748e-05 4.73268e-05 -1.53169e-07 -0.00374729
268 3.01951 1.65303 2.52685 0.00547722 0.204834 0.6185 0.618278 -0.000221293 0.00453931 0.00476108 0.000221771 0.000250582 0.000262888 1.23057e-05 0.015644
269 4.66006 3.38307 3.20484 -0.00120887 0.225128 1.04911 1.04912 7.02215e-06 0.000822548 0.000824433 1.88556e-06 2.68263e-05 2.68876e-05 6.12985e-08 -0.00560249
270 3.98477 3.91296 -0.753083 0.00562477 0.216461 0.862547 0.862533 -1.42248e-05 0.000716248 0.000716026 -2.22661e-07 2.84115e-05 2.84032e-05 -8.3605e-09 0.00105826
271 2.55957 -0.0924299 -2.5579 -0.0104764 0.219296 0.561303 0.561307 3.41155e-06 0.000908652 0.000905386 -3.26675e-06 5.53736e-05 5.51743e-05 -1.99306e-07 -0.00936075
272 2.15727 1.86728 -1.0803 -0.0242639 0.216936 0.467988 0.467988 1.21506e-07 0.00416623 0.00416622 -2.91158e-09 0.000303801 0.0003038 -2.20121e-10 0.00477886
273 4.83291 -4.30243 -2.2014 0.000490704 0.230251 1.11278 1.11284 5.90802e-05 0.00337269 0.00333122 -4.14707e-05 0.000103626 0.000102348 -1.27839e-06 -0.0117903
274 4.9366 2.30775 4.36398 0.00280837 0.209659 1.035 1.03503 2.49172e-05 0.00340939 0.0034019 -7.48919e-06 0.000112617 0.000112367 -2.49816e-07 -0.00192897
275 9.97742 1.80883 9.81208 -0.00498734 0.223326 2.22822 2.23479 0.00657741 0.0015267 0.00153036 3.65781e-06 2.34439e-05 2.34309e-05 -1.29933e-08 0.00656817
276 12.2138 11.3378 -4.54209 0.000422845 0.22349 2.72966 2.72975 9.77123e-05 0.000973634 0.000980996 7.36179e-06 1.22058e-05 1.22977e-05 9.18393e-08 -0.00116687
277 2.34682 0.17569 2.34024 -0.0293398 0.211945 0.497398 0.497399 9.43871e-07 0.00724425 0.00724317 -1.07232e-06 0.000496109 0.000496035 -7.4045e-08 0.0311397
278 4.62858 0.148725 -4.62619 0.00181242 0.211507 0.978977 0.978975 -1.95893e-06 0.00213915 0.0021405 1.35121e-06 7.47294e-05 7.47767e-05 4.73198e-08 0.00277572
279 8.29636 8.17521 1.41265 0.00128721 0.216637 1.7973 1.79803 0.000734056 0.000640584 0.000599154 -4.14305e-05 1.21965e-05 1.14031e-05 -7.93395e-07 -0.00477334
