# x [kpc]	y [kpc]	Phi_eff(x,y)
8.5	2.1	0.123559
8.6	2.1	0.124507
8.7	2.1	0.125455
8.8	2.1	0.126402
8.9	2.1	0.127349
9	2.1	0.128296
9.1	2.1	0.129242
9.2	2.1	0.130188
9.3	2.1	0.131134
9.4	2.1	0.13208
9.5	2.1	0.133026
9.6	2.1	0.133973
9.7	2.1	0.134919
9.8	2.1	0.135866
9.9	2.1	0.136813
10	2.1	0.13776
10.1	2.1	0.138708
10.2	2.1	0.139657
10.3	2.1	0.140606
10.4	2.1	0.141556
10.5	2.1	0.142507
10.6	2.1	0.143458
10.7	2.1	0.144411
10.8	2.1	0.145365
10.9	2.1	0.146319
11	2.1	0.147275
11.1	2.1	0.148232
11.2	2.1	0.149191
11.3	2.1	0.150151
11.4	2.1	0.151112
11.5	2.1	0.152075
11.6	2.1	0.153039
11.7	2.1	0.154005
11.8	2.1	0.154973
11.9	2.1	0.155942
12	2.1	0.156913
12.1	2.1	0.157886
12.2	2.1	0.158861
12.3	2.1	0.159838
12.4	2.1	0.160816
12.5	2.1	0.161797
12.6	2.1	0.162779
12.7	2.1	0.163764
12.8	2.1	0.164751
12.9	2.1	0.16574
13	2.1	0.166731
13.1	2.1	0.167724
13.2	2.1	0.168719
13.3	2.1	0.169717
13.4	2.1	0.170717
13.5	2.1	0.17172
13.6	2.1	0.172725
13.7	2.1	0.173732
13.8	2.1	0.174741
13.9	2.1	0.175753
14	2.1	0.176768
14.1	2.1	0.177785
14.2	2.1	0.178805
14.3	2.1	0.179827
14.4	2.1	0.180852
14.5	2.1	0.181879
14.6	2.1	0.182909
14.7	2.1	0.183942
14.8	2.1	0.184978
14.9	2.1	0.186016
15	2.1	0.187057
15.1	2.1	0.188101
15.2	2.1	0.189148
15.3	2.1	0.190197
15.4	2.1	0.19125
15.5	2.1	0.192305
15.6	2.1	0.193364
15.7	2.1	0.194425
15.8	2.1	0.195489
15.9	2.1	0.196556
16	2.1	0.197626
16.1	2.1	0.1987
16.2	2.1	0.199776
16.3	2.1	0.200855
16.4	2.1	0.201938
16.5	2.1	0.203024
16.6	2.1	0.204112
16.7	2.1	0.205204
16.8	2.1	0.206299
16.9	2.1	0.207398
17	2.1	0.208499
17.1	2.1	0.209604
17.2	2.1	0.210712
17.3	2.1	0.211824
17.4	2.1	0.212938
17.5	2.1	0.214056
17.6	2.1	0.215177
17.7	2.1	0.216302
17.8	2.1	0.21743
17.9	2.1	0.218561
18	2.1	0.219696
18.1	2.1	0.220834
18.2	2.1	0.221976
18.3	2.1	0.223121
18.4	2.1	0.224269
18.5	2.1	0.225421
18.6	2.1	0.226577
18.7	2.1	0.227736
18.8	2.1	0.228898
18.9	2.1	0.230064
19	2.1	0.231234
19.1	2.1	0.232407
19.2	2.1	0.233583
19.3	2.1	0.234764
19.4	2.1	0.235947
19.5	2.1	0.237135
19.6	2.1	0.238326
19.7	2.1	0.23952
19.8	2.1	0.240718
19.9	2.1	0.24192

-20	2.2	0.243256
-19.9	2.2	0.24205
-19.8	2.2	0.240849
-19.7	2.2	0.239651
-19.6	2.2	0.238457
-19.5	2.2	0.237266
-19.4	2.2	0.236079
-19.3	2.2	0.234895
-19.2	2.2	0.233715
-19.1	2.2	0.232539
-19	2.2	0.231366
-18.9	2.2	0.230197
-18.8	2.2	0.229031
-18.7	2.2	0.227869
-18.6	2.2	0.226711
-18.5	2.2	0.225555
-18.4	2.2	0.224404
-18.3	2.2	0.223256
-18.2	2.2	0.222111
-18.1	2.2	0.22097
-18	2.2	0.219832
-17.9	2.2	0.218697
-17.8	2.2	0.217566
-17.7	2.2	0.216439
-17.6	2.2	0.215314
-17.5	2.2	0.214193
-17.4	2.2	0.213076
-17.3	2.2	0.211962
-17.2	2.2	0.210851
-17.1	2.2	0.209743
-17	2.2	0.208638
-16.9	2.2	0.207537
-16.8	2.2	0.206439
-16.7	2.2	0.205345
-16.6	2.2	0.204253
-16.5	2.2	0.203165
-16.4	2.2	0.202079
-16.3	2.2	0.200997
-16.2	2.2	0.199918
-16.1	2.2	0.198843
-16	2.2	0.19777
-15.9	2.2	0.1967
-15.8	2.2	0.195633
-15.7	2.2	0.19457
-15.6	2.2	0.193509
-15.5	2.2	0.192451
-15.4	2.2	0.191397
-15.3	2.2	0.190345
-15.2	2.2	0.189296
-15.1	2.2	0.18825
-15	2.2	0.187207
-14.9	2.2	0.186166
-14.8	2.2	0.185129
-14.7	2.2	0.184094
-14.6	2.2	0.183062
-14.5	2.2	0.182032
-14.4	2.2	0.181006
-14.3	2.2	0.179982
-14.2	2.2	0.17896
-14.1	2.2	0.177941
-14	2.2	0.176925
-13.9	2.2	0.175911
-13.8	2.2	0.1749
-13.7	2.2	0.173891
-13.6	2.2	0.172885
-13.5	2.2	0.171881
-13.4	2.2	0.17088
-13.3	2.2	0.16988
-13.2	2.2	0.168883
-13.1	2.2	0.167889
-13	2.2	0.166896
-12.9	2.2	0.165906
-12.8	2.2	0.164918
-12.7	2.2	0.163932
-12.6	2.2	0.162948
-12.5	2.2	0.161967
-12.4	2.2	0.160987
-12.3	2.2	0.160009
-12.2	2.2	0.159033
-12.1	2.2	0.158059
-12	2.2	0.157087
-11.9	2.2	0.156117
-11.8	2.2	0.155148
-11.7	2.2	0.154181
-11.6	2.2	0.153216
-11.5	2.2	0.152253
-11.4	2.2	0.151291
-11.3	2.2	0.15033
-11.2	2.2	0.149372
-11.1	2.2	0.148414
-11	2.2	0.147458
-10.9	2.2	0.146503
-10.8	2.2	0.14555
-10.7	2.2	0.144598
-10.6	2.2	0.143647
-10.5	2.2	0.142697
-10.4	2.2	0.141748
-10.3	2.2	0.1408
-10.2	2.2	0.139853
-10.1	2.2	0.138907
-10	2.2	0.137961
-9.9	2.2	0.137016
-9.8	2.2	0.136072
-9.7	2.2	0.135129
-9.6	2.2	0.134185
-9.5	2.2	0.133242
-9.4	2.2	0.132299
-9.3	2.2	0.131357
-9.2	2.2	0.130414
-9.1	2.2	0.129472
-9	2.2	0.128529
-8.9	2.2	0.127586
-8.8	2.2	0.126642
-8.7	2.2	0.125698
-8.6	2.2	0.124753
-8.5	2.2	0.123808
-8.4	2.2	0.122862
-8.3	2.2	0.121915
-8.2	2.2	0.120967
-8.1	2.2	0.120018
-8	2.2	0.119068
-7.9	2.2	0.118117
-7.8	2.2	0.117164
-7.7	2.2	0.11621
-7.6	2.2	0.115254
-7.5	2.2	0.114296
-7.4	2.2	0.113337
-7.3	2.2	0.112376
-7.2	2.2	0.111414
-7.1	2.2	0.110449
-7	2.2	0.109482
-6.9	2.2	0.108513
-6.8	2.2	0.107541
-6.7	2.2	0.106567
-6.6	2.2	0.10559
-6.5	2.2	0.104611
-6.4	2.2	0.103628
-6.3	2.2	0.102642
-6.2	2.2	0.101653
-6.1	2.2	0.10066
-6	2.2	0.0996624
-5.9	2.2	0.0986609
-5.8	2.2	0.0976548
-5.7	2.2	0.0966438
-5.6	2.2	0.0956277
-5.5	2.2	0.0946062
-5.4	2.2	0.093579
-5.3	2.2	0.0925458
-5.2	2.2	0.0915065
-5.1	2.2	0.0904608
-5	2.2	0.0894086
-4.9	2.2	0.0883498
-4.8	2.2	0.0872843
-4.7	2.2	0.086212
-4.6	2.2	0.085133
-4.5	2.2	0.0840472
-4.4	2.2	0.0829548
-4.3	2.2	0.0818556
-4.2	2.2	0.0807499
-4.1	2.2	0.0796377
-4	2.2	0.0785188
-3.9	2.2	0.0773935
-3.8	2.2	0.0762615
-3.7	2.2	0.0751228
-3.6	2.2	0.0739772
-3.5	2.2	0.0728247
-3.4	2.2	0.0716651
-3.3	2.2	0.0704983
-3.2	2.2	0.0693241
-3.1	2.2	0.0681427
-3	2.2	0.0669541
-2.9	2.2	0.0657587
-2.8	2.2	0.064557
-2.7	2.2	0.0633498
-2.6	2.2	0.0621381
-2.5	2.2	0.0609232
-2.4	2.2	0.0597067
-2.3	2.2	0.0584905
-2.2	2.2	0.0572768
-2.1	2.2	0.056068
-2	2.2	0.054867
-1.9	2.2	0.0536768
-1.8	2.2	0.0525007
-1.7	2.2	0.0513423
-1.6	2.2	0.0502055
-1.5	2.2	0.0490947
-1.4	2.2	0.0480145
-1.3	2.2	0.0469698
-1.2	2.2	0.0459662
-1.1	2.2	0.0450094
-1	2.2	0.0441053
-0.9	2.2	0.0432605
-0.8	2.2	0.0424812
-0.7	2.2	0.0417741
-0.6	2.2	0.0411454
-0.5	2.2	0.0406012
-0.4	2.2	0.0401469
-0.3	2.2	0.0397876
-0.2	2.2	0.0395271
-0.1	2.2	0.0393686
1.52933e-14	2.2	0.0393143
0.1	2.2	0.0393649
0.2	2.2	0.0395204
0.3	2.2	0.0397793
0.4	2.2	0.0401392
0.5	2.2	0.0405963
0.6	2.2	0.0411459
0.7	2.2	0.0417819
0.8	2.2	0.0424977
0.9	2.2	0.0432857
1	2.2	0.0441379
1.1	2.2	0.0450466
1.2	2.2	0.0460047
1.3	2.2	0.0470056
1.4	2.2	0.048044
1.5	2.2	0.0491158
1.6	2.2	0.0502174
1.7	2.2	0.0513458
1.8	2.2	0.0524981
1.9	2.2	0.0536711
2	2.2	0.0548612
2.1	2.2	0.0560645
2.2	2.2	0.0572768
2.3	2.2	0.058494
2.4	2.2	0.0597125
2.5	2.2	0.0609291
2.6	2.2	0.0621417
2.7	2.2	0.063349
2.8	2.2	0.0645502
2.9	2.2	0.0657453
3	2.2	0.0669348
3.1	2.2	0.0681191
3.2	2.2	0.0692987
3.3	2.2	0.0704738
3.4	2.2	0.0716444
3.5	2.2	0.0728102
3.6	2.2	0.0739706
3.7	2.2	0.0751249
3.8	2.2	0.0762724
3.9	2.2	0.0774123
4	2.2	0.0785439
4.1	2.2	0.0796669
4.2	2.2	0.0807808
4.3	2.2	0.0818857
4.4	2.2	0.0829817
4.5	2.2	0.0840692
4.6	2.2	0.0851485
4.7	2.2	0.0862202
4.8	2.2	0.0872849
4.9	2.2	0.0883431
5	2.2	0.0893953
5.1	2.2	0.090442
5.2	2.2	0.0914837
5.3	2.2	0.0925206
5.4	2.2	0.0935528
5.5	2.2	0.0945807
5.6	2.2	0.0956042
5.7	2.2	0.0966234
5.8	2.2	0.0976384
5.9	2.2	0.098649
6	2.2	0.0996554
6.1	2.2	0.100658
6.2	2.2	0.101655
6.3	2.2	0.102649
6.4	2.2	0.103639
6.5	2.2	0.104624
6.6	2.2	0.105606
6.7	2.2	0.106584
6.8	2.2	0.107559
6.9	2.2	0.10853
7	2.2	0.109499
7.1	2.2	0.110464
7.2	2.2	0.111427
7.3	2.2	0.112388
7.4	2.2	0.113346
7.5	2.2	0.114303
7.6	2.2	0.115258
7.7	2.2	0.116211
7.8	2.2	0.117163
7.9	2.2	0.118113
8	2.2	0.119063
8.1	2.2	0.120011
8.2	2.2	0.120959
8.3	2.2	0.121906
8.4	2.2	0.122853
8.5	2.2	0.123798
8.6	2.2	0.124744
8.7	2.2	0.125688
8.8	2.2	0.126633
8.9	2.2	0.127577
9	2.2	0.128521
9.1	2.2	0.129465
9.2	2.2	0.130409
9.3	2.2	0.131353
9.4	2.2	0.132296
9.5	2.2	0.13324
9.6	2.2	0.134184
9.7	2.2	0.135129
9.8	2.2	0.136073
9.9	2.2	0.137018
10	2.2	0.137964
10.1	2.2	0.13891
10.2	2.2	0.139857
10.3	2.2	0.140804
10.4	2.2	0.141752
10.5	2.2	0.142701
10.6	2.2	0.143651
10.7	2.2	0.144602
10.8	2.2	0.145554
10.9	2.2	0.146508
11	2.2	0.147462
11.1	2.2	0.148418
11.2	2.2	0.149375
11.3	2.2	0.150333
11.4	2.2	0.151293
11.5	2.2	0.152255
11.6	2.2	0.153218
11.7	2.2	0.154183
11.8	2.2	0.155149
11.9	2.2	0.156117
12	2.2	0.157087
12.1	2.2	0.158059
12.2	2.2	0.159033
12.3	2.2	0.160008
12.4	2.2	0.160986
12.5	2.2	0.161965
12.6	2.2	0.162947
12.7	2.2	0.163931
12.8	2.2	0.164917
12.9	2.2	0.165905
13	2.2	0.166895
13.1	2.2	0.167887
13.2	2.2	0.168882
13.3	2.2	0.169879
13.4	2.2	0.170878
13.5	2.2	0.17188
13.6	2.2	0.172883
13.7	2.2	0.17389
13.8	2.2	0.174899
13.9	2.2	0.17591
14	2.2	0.176924
14.1	2.2	0.17794
14.2	2.2	0.178959
14.3	2.2	0.179981
14.4	2.2	0.181005
14.5	2.2	0.182032
14.6	2.2	0.183061
14.7	2.2	0.184094
14.8	2.2	0.185128
14.9	2.2	0.186166
15	2.2	0.187207
15.1	2.2	0.18825
15.2	2.2	0.189296
15.3	2.2	0.190345
15.4	2.2	0.191397
15.5	2.2	0.192452
15.6	2.2	0.19351
15.7	2.2	0.19457
15.8	2.2	0.195634
15.9	2.2	0.196701
16	2.2	0.19777
16.1	2.2	0.198843
16.2	2.2	0.199919
16.3	2.2	0.200998
16.4	2.2	0.20208
16.5	2.2	0.203165
16.6	2.2	0.204254
16.7	2.2	0.205345
16.8	2.2	0.20644
16.9	2.2	0.207538
17	2.2	0.208639
17.1	2.2	0.209743
17.2	2.2	0.210851
17.3	2.2	0.211962
17.4	2.2	0.213076
17.5	2.2	0.214194
17.6	2.2	0.215315
17.7	2.2	0.216439
17.8	2.2	0.217567
17.9	2.2	0.218698
18	2.2	0.219832
18.1	2.2	0.22097
18.2	2.2	0.222111
18.3	2.2	0.223256
18.4	2.2	0.224404
18.5	2.2	0.225555
18.6	2.2	0.226711
18.7	2.2	0.227869
18.8	2.2	0.229031
18.9	2.2	0.230197
19	2.2	0.231366
19.1	2.2	0.232539
19.2	2.2	0.233715
19.3	2.2	0.234895
19.4	2.2	0.236079
19.5	2.2	0.237266
19.6	2.2	0.238456
19.7	2.2	0.239651
19.8	2.2	0.240849
19.9	2.2	0.24205

-20	2.3	0.243392
-19.9	2.3	0.242187
-19.8	2.3	0.240985
-19.7	2.3	0.239788
-19.6	2.3	0.238593
-19.5	2.3	0.237403
-19.4	2.3	0.236216
-19.3	2.3	0.235033
-19.2	2.3	0.233853
-19.1	2.3	0.232677
-19	2.3	0.231505
-18.9	2.3	0.230336
-18.8	2.3	0.229171
-18.7	2.3	0.228009
-18.6	2.3	0.226851
-18.5	2.3	0.225696
-18.4	2.3	0.224544
-18.3	2.3	0.223397
-18.2	2.3	0.222252
-18.1	2.3	0.221111
-18	2.3	0.219974
-17.9	2.3	0.21884
-17.8	2.3	0.217709
-17.7	2.3	0.216582
-17.6	2.3	0.215458
-17.5	2.3	0.214337
-17.4	2.3	0.21322
-17.3	2.3	0.212106
-17.2	2.3	0.210996
-17.1	2.3	0.209888
-17	2.3	0.208784
-16.9	2.3	0.207684
-16.8	2.3	0.206586
-16.7	2.3	0.205492
-16.6	2.3	0.204401
-16.5	2.3	0.203313
-16.4	2.3	0.202228
-16.3	2.3	0.201147
-16.2	2.3	0.200068
-16.1	2.3	0.198993
-16	2.3	0.19792
-15.9	2.3	0.196851
-15.8	2.3	0.195785
-15.7	2.3	0.194722
-15.6	2.3	0.193662
-15.5	2.3	0.192605
-15.4	2.3	0.191551
-15.3	2.3	0.190499
-15.2	2.3	0.189451
-15.1	2.3	0.188405
-15	2.3	0.187363
-14.9	2.3	0.186323
-14.8	2.3	0.185286
-14.7	2.3	0.184252
-14.6	2.3	0.18322
-14.5	2.3	0.182192
-14.4	2.3	0.181166
-14.3	2.3	0.180142
-14.2	2.3	0.179122
-14.1	2.3	0.178104
-14	2.3	0.177088
-13.9	2.3	0.176075
-13.8	2.3	0.175065
-13.7	2.3	0.174057
-13.6	2.3	0.173051
-13.5	2.3	0.172048
-13.4	2.3	0.171048
-13.3	2.3	0.170049
-13.2	2.3	0.169053
-13.1	2.3	0.168059
-13	2.3	0.167068
-12.9	2.3	0.166079
-12.8	2.3	0.165092
-12.7	2.3	0.164107
-12.6	2.3	0.163124
-12.5	2.3	0.162143
-12.4	2.3	0.161164
-12.3	2.3	0.160188
-12.2	2.3	0.159213
-12.1	2.3	0.15824
-12	2.3	0.157269
-11.9	2.3	0.1563
-11.8	2.3	0.155333
-11.7	2.3	0.154367
-11.6	2.3	0.153403
-11.5	2.3	0.152441
-11.4	2.3	0.15148
-11.3	2.3	0.150521
-11.2	2.3	0.149564
-11.1	2.3	0.148608
-11	2.3	0.147653
-10.9	2.3	0.1467
-10.8	2.3	0.145748
-10.7	2.3	0.144798
-10.6	2.3	0.143848
-10.5	2.3	0.1429
-10.4	2.3	0.141953
-10.3	2.3	0.141007
-10.2	2.3	0.140061
-10.1	2.3	0.139117
-10	2.3	0.138174
-9.9	2.3	0.137231
-9.8	2.3	0.136289
-9.7	2.3	0.135347
-9.6	2.3	0.134406
-9.5	2.3	0.133465
-9.4	2.3	0.132525
-9.3	2.3	0.131585
-9.2	2.3	0.130644
-9.1	2.3	0.129704
-9	2.3	0.128764
-8.9	2.3	0.127824
-8.8	2.3	0.126883
-8.7	2.3	0.125942
-8.6	2.3	0.125
-8.5	2.3	0.124058
-8.4	2.3	0.123115
-8.3	2.3	0.122172
-8.2	2.3	0.121227
-8.1	2.3	0.120282
-8	2.3	0.119335
-7.9	2.3	0.118388
-7.8	2.3	0.117439
-7.7	2.3	0.116488
-7.6	2.3	0.115537
-7.5	2.3	0.114584
-7.4	2.3	0.113629
-7.3	2.3	0.112672
-7.2	2.3	0.111714
-7.1	2.3	0.110754
-7	2.3	0.109792
-6.9	2.3	0.108828
-6.8	2.3	0.107862
-6.7	2.3	0.106893
-6.6	2.3	0.105922
-6.5	2.3	0.104949
-6.4	2.3	0.103972
-6.3	2.3	0.102993
-6.2	2.3	0.102011
-6.1	2.3	0.101025
-6	2.3	0.100035
-5.9	2.3	0.0990414
-5.8	2.3	0.0980437
-5.7	2.3	0.0970416
-5.6	2.3	0.0960348
-5.5	2.3	0.095023
-5.4	2.3	0.094006
-5.3	2.3	0.0929836
-5.2	2.3	0.0919555
-5.1	2.3	0.0909216
-5	2.3	0.0898816
-4.9	2.3	0.0888356
-4.8	2.3	0.0877833
-4.7	2.3	0.0867248
-4.6	2.3	0.0856601
-4.5	2.3	0.0845892
-4.4	2.3	0.0835122
-4.3	2.3	0.0824291
-4.2	2.3	0.0813401
-4.1	2.3	0.0802452
-4	2.3	0.0791446
-3.9	2.3	0.0780384
-3.8	2.3	0.0769266
-3.7	2.3	0.0758092
-3.6	2.3	0.0746863
-3.5	2.3	0.0735578
-3.4	2.3	0.0724238
-3.3	2.3	0.0712844
-3.2	2.3	0.0701394
-3.1	2.3	0.0689891
-3	2.3	0.0678337
-2.9	2.3	0.0666735
-2.8	2.3	0.0655092
-2.7	2.3	0.0643413
-2.6	2.3	0.063171
-2.5	2.3	0.0619994
-2.4	2.3	0.0608281
-2.3	2.3	0.059659
-2.2	2.3	0.058494
-2.1	2.3	0.0573356
-2	2.3	0.0561866
-1.9	2.3	0.0550498
-1.8	2.3	0.0539286
-1.7	2.3	0.0528265
-1.6	2.3	0.0517473
-1.5	2.3	0.0506951
-1.4	2.3	0.0496744
-1.3	2.3	0.0486899
-1.2	2.3	0.0477464
-1.1	2.3	0.0468494
-1	2.3	0.0460041
-0.9	2.3	0.0452163
-0.8	2.3	0.0444916
-0.7	2.3	0.0438355
-0.6	2.3	0.0432536
-0.5	2.3	0.0427511
-0.4	2.3	0.0423326
-0.3	2.3	0.0420024
-0.2	2.3	0.0417639
-0.1	2.3	0.0416198
1.52933e-14	2.3	0.0415719
0.1	2.3	0.041621
0.2	2.3	0.0417667
0.3	2.3	0.0420079
0.4	2.3	0.0423422
0.5	2.3	0.0427661
0.6	2.3	0.0432751
0.7	2.3	0.0438639
0.8	2.3	0.0445264
0.9	2.3	0.0452561
1	2.3	0.0460463
1.1	2.3	0.0468909
1.2	2.3	0.0477838
1.3	2.3	0.0487201
1.4	2.3	0.0496954
1.5	2.3	0.0507061
1.6	2.3	0.0517488
1.7	2.3	0.0528206
1.8	2.3	0.0539181
1.9	2.3	0.0550378
2	2.3	0.0561759
2.1	2.3	0.0573281
2.2	2.3	0.0584905
2.3	2.3	0.059659
2.4	2.3	0.0608302
2.5	2.3	0.0620015
2.6	2.3	0.063171
2.7	2.3	0.0643373
2.8	2.3	0.0655001
2.9	2.3	0.0666593
3	2.3	0.0678151
3.1	2.3	0.0689679
3.2	2.3	0.0701177
3.3	2.3	0.0712648
3.4	2.3	0.0724087
3.5	2.3	0.073549
3.6	2.3	0.0746851
3.7	2.3	0.0758162
3.8	2.3	0.0769413
3.9	2.3	0.0780598
4	2.3	0.079171
4.1	2.3	0.0802744
4.2	2.3	0.0813697
4.3	2.3	0.0824569
4.4	2.3	0.0835361
4.5	2.3	0.0846077
4.6	2.3	0.0856719
4.7	2.3	0.0867293
4.8	2.3	0.0877805
4.9	2.3	0.0888258
5	2.3	0.0898659
5.1	2.3	0.090901
5.2	2.3	0.0919316
5.3	2.3	0.0929579
5.4	2.3	0.09398
5.5	2.3	0.0949981
5.6	2.3	0.0960123
5.7	2.3	0.0970226
5.8	2.3	0.0980289
5.9	2.3	0.0990313
6	2.3	0.10003
6.1	2.3	0.101024
6.2	2.3	0.102015
6.3	2.3	0.103001
6.4	2.3	0.103984
6.5	2.3	0.104963
6.6	2.3	0.105939
6.7	2.3	0.106911
6.8	2.3	0.10788
6.9	2.3	0.108846
7	2.3	0.109809
7.1	2.3	0.110769
7.2	2.3	0.111727
7.3	2.3	0.112683
7.4	2.3	0.113637
7.5	2.3	0.114589
7.6	2.3	0.11554
7.7	2.3	0.116489
7.8	2.3	0.117437
7.9	2.3	0.118384
8	2.3	0.119329
8.1	2.3	0.120274
8.2	2.3	0.121219
8.3	2.3	0.122162
8.4	2.3	0.123105
8.5	2.3	0.124048
8.6	2.3	0.12499
8.7	2.3	0.125932
8.8	2.3	0.126874
8.9	2.3	0.127815
9	2.3	0.128757
9.1	2.3	0.129698
9.2	2.3	0.130639
9.3	2.3	0.13158
9.4	2.3	0.132522
9.5	2.3	0.133463
9.6	2.3	0.134405
9.7	2.3	0.135347
9.8	2.3	0.13629
9.9	2.3	0.137233
10	2.3	0.138176
10.1	2.3	0.13912
10.2	2.3	0.140065
10.3	2.3	0.141011
10.4	2.3	0.141957
10.5	2.3	0.142905
10.6	2.3	0.143853
10.7	2.3	0.144802
10.8	2.3	0.145753
10.9	2.3	0.146704
11	2.3	0.147657
11.1	2.3	0.148612
11.2	2.3	0.149567
11.3	2.3	0.150524
11.4	2.3	0.151483
11.5	2.3	0.152443
11.6	2.3	0.153405
11.7	2.3	0.154368
11.8	2.3	0.155334
11.9	2.3	0.156301
12	2.3	0.157269
12.1	2.3	0.15824
12.2	2.3	0.159212
12.3	2.3	0.160187
12.4	2.3	0.161163
12.5	2.3	0.162142
12.6	2.3	0.163122
12.7	2.3	0.164105
12.8	2.3	0.16509
12.9	2.3	0.166077
13	2.3	0.167066
13.1	2.3	0.168058
13.2	2.3	0.169051
13.3	2.3	0.170047
13.4	2.3	0.171046
13.5	2.3	0.172047
13.6	2.3	0.17305
13.7	2.3	0.174055
13.8	2.3	0.175063
13.9	2.3	0.176074
14	2.3	0.177087
14.1	2.3	0.178103
14.2	2.3	0.179121
14.3	2.3	0.180142
14.4	2.3	0.181165
14.5	2.3	0.182191
14.6	2.3	0.18322
14.7	2.3	0.184252
14.8	2.3	0.185286
14.9	2.3	0.186323
15	2.3	0.187363
15.1	2.3	0.188406
15.2	2.3	0.189451
15.3	2.3	0.1905
15.4	2.3	0.191551
15.5	2.3	0.192605
15.6	2.3	0.193662
15.7	2.3	0.194722
15.8	2.3	0.195786
15.9	2.3	0.196852
16	2.3	0.197921
16.1	2.3	0.198993
16.2	2.3	0.200069
16.3	2.3	0.201147
16.4	2.3	0.202229
16.5	2.3	0.203313
16.6	2.3	0.204401
16.7	2.3	0.205492
16.8	2.3	0.206587
16.9	2.3	0.207684
17	2.3	0.208785
17.1	2.3	0.209889
17.2	2.3	0.210996
17.3	2.3	0.212107
17.4	2.3	0.21322
17.5	2.3	0.214338
17.6	2.3	0.215458
17.7	2.3	0.216582
17.8	2.3	0.217709
17.9	2.3	0.21884
18	2.3	0.219974
18.1	2.3	0.221111
18.2	2.3	0.222252
18.3	2.3	0.223397
18.4	2.3	0.224544
18.5	2.3	0.225696
18.6	2.3	0.226851
18.7	2.3	0.228009
18.8	2.3	0.229171
18.9	2.3	0.230336
19	2.3	0.231505
19.1	2.3	0.232677
19.2	2.3	0.233853
19.3	2.3	0.235033
19.4	2.3	0.236216
19.5	2.3	0.237403
19.6	2.3	0.238593
19.7	2.3	0.239787
19.8	2.3	0.240985
19.9	2.3	0.242186

-20	2.4	0.243533
-19.9	2.4	0.242329
-19.8	2.4	0.241128
-19.7	2.4	0.23993
-19.6	2.4	0.238736
-19.5	2.4	0.237546
-19.4	2.4	0.23636
-19.3	2.4	0.235177
-19.2	2.4	0.233998
-19.1	2.4	0.232822
-19	2.4	0.23165
-18.9	2.4	0.230481
-18.8	2.4	0.229316
-18.7	2.4	0.228155
-18.6	2.4	0.226997
-18.5	2.4	0.225842
-18.4	2.4	0.224691
-18.3	2.4	0.223544
-18.2	2.4	0.2224
-18.1	2.4	0.221259
-18	2.4	0.220122
-17.9	2.4	0.218988
-17.8	2.4	0.217858
-17.7	2.4	0.216731
-17.6	2.4	0.215608
-17.5	2.4	0.214488
-17.4	2.4	0.213371
-17.3	2.4	0.212257
-17.2	2.4	0.211147
-17.1	2.4	0.21004
-17	2.4	0.208937
-16.9	2.4	0.207836
-16.8	2.4	0.206739
-16.7	2.4	0.205646
-16.6	2.4	0.204555
-16.5	2.4	0.203468
-16.4	2.4	0.202383
-16.3	2.4	0.201302
-16.2	2.4	0.200224
-16.1	2.4	0.199149
-16	2.4	0.198078
-15.9	2.4	0.197009
-15.8	2.4	0.195943
-15.7	2.4	0.194881
-15.6	2.4	0.193821
-15.5	2.4	0.192765
-15.4	2.4	0.191711
-15.3	2.4	0.19066
-15.2	2.4	0.189613
-15.1	2.4	0.188568
-15	2.4	0.187526
-14.9	2.4	0.186487
-14.8	2.4	0.18545
-14.7	2.4	0.184417
-14.6	2.4	0.183386
-14.5	2.4	0.182358
-14.4	2.4	0.181333
-14.3	2.4	0.18031
-14.2	2.4	0.17929
-14.1	2.4	0.178273
-14	2.4	0.177258
-13.9	2.4	0.176246
-13.8	2.4	0.175237
-13.7	2.4	0.174229
-13.6	2.4	0.173225
-13.5	2.4	0.172223
-13.4	2.4	0.171223
-13.3	2.4	0.170225
-13.2	2.4	0.16923
-13.1	2.4	0.168237
-13	2.4	0.167247
-12.9	2.4	0.166259
-12.8	2.4	0.165273
-12.7	2.4	0.164289
-12.6	2.4	0.163307
-12.5	2.4	0.162327
-12.4	2.4	0.16135
-12.3	2.4	0.160374
-12.2	2.4	0.1594
-12.1	2.4	0.158429
-12	2.4	0.157459
-11.9	2.4	0.156491
-11.8	2.4	0.155525
-11.7	2.4	0.154561
-11.6	2.4	0.153598
-11.5	2.4	0.152637
-11.4	2.4	0.151678
-11.3	2.4	0.15072
-11.2	2.4	0.149764
-11.1	2.4	0.14881
-11	2.4	0.147857
-10.9	2.4	0.146905
-10.8	2.4	0.145955
-10.7	2.4	0.145006
-10.6	2.4	0.144058
-10.5	2.4	0.143112
-10.4	2.4	0.142166
-10.3	2.4	0.141222
-10.2	2.4	0.140279
-10.1	2.4	0.139336
-10	2.4	0.138395
-9.9	2.4	0.137454
-9.8	2.4	0.136514
-9.7	2.4	0.135575
-9.6	2.4	0.134636
-9.5	2.4	0.133697
-9.4	2.4	0.132759
-9.3	2.4	0.131822
-9.2	2.4	0.130884
-9.1	2.4	0.129947
-9	2.4	0.129009
-8.9	2.4	0.128072
-8.8	2.4	0.127134
-8.7	2.4	0.126196
-8.6	2.4	0.125258
-8.5	2.4	0.124319
-8.4	2.4	0.123379
-8.3	2.4	0.122439
