# R  L  v_R  v_phi   x  y
3.54299 0.807412 0.00263531 0.22789 -3.33951 -1.18341
6.53888 1.40747 0.0161377 0.215246 4.28795 4.93664
2.14941 0.463392 0.00196553 0.215591 -0.367011 -2.11784
9.11093 1.95684 -0.0105766 0.214779 -8.46107 3.37927
2.9767 0.675874 -0.00747906 0.227055 2.97662 -0.0218448
2.23229 0.501823 -0.0263628 0.224802 -1.37062 -1.76196
8.36764 1.80564 0.00524154 0.215788 7.44436 -3.82086
2.3654 0.524396 -0.0209298 0.221694 2.34389 -0.318241
15.2359 3.36473 0.00257457 0.220843 12.4519 8.77968
2.64874 0.572434 -0.000452135 0.216115 -1.93506 -1.80869
5.55204 1.14626 7.37146e-05 0.206458 0.570175 5.52268
8.59997 1.91103 0.00552994 0.222214 -6.7397 -5.3419
11.7065 2.60303 -0.00322768 0.222357 5.03381 10.569
3.59263 0.764347 0.00201299 0.212754 2.30636 -2.75459
4.86607 1.09158 -0.00561165 0.224324 4.82478 -0.632548
6.0563 1.32641 0.014657 0.219013 0.363278 -6.0454
4.62998 1.0644 0.000354441 0.229893 4.54371 0.889653
7.78385 1.66037 -0.00173325 0.21331 -7.70003 1.13923
5.38094 1.2298 -0.00409674 0.228546 0.0761748 -5.38041
5.49145 1.23358 -0.000189569 0.224636 2.55613 4.86027
3.48533 0.783661 0.0272095 0.224846 1.13096 -3.29673
6.65983 1.42972 -0.00211639 0.214678 -6.54337 1.24001
3.36411 0.733756 0.00489602 0.218113 0.482608 -3.32932
3.35095 0.710722 -0.000849999 0.212095 2.6765 -2.01624
13.9743 3.07134 0.00065774 0.219786 13.9424 0.943087
8.457 1.88411 -0.00291772 0.222787 2.24518 8.15353
3.11442 0.657741 -0.0194647 0.211192 -0.805616 -3.00842
10.5102 2.3116 0.00152174 0.219939 9.98777 3.2724
6.7097 1.4457 -0.00389104 0.215464 6.60378 1.1875
11.2039 2.48729 3.71805e-05 0.222003 10.9713 2.27116
8.21687 1.84686 -0.00627706 0.224764 -7.2382 -3.88914
8.155 1.82148 -0.0106709 0.223357 -3.58456 -7.32496
9.47291 2.04879 -0.00487352 0.216279 1.41246 -9.36701
4.49685 1.00785 -0.0032965 0.224124 -3.41006 2.93141
9.07558 2.01468 0.0105937 0.221989 9.04377 0.759154
2.35675 0.545168 -0.0183763 0.231322 -0.63103 2.2707
8.69087 1.87342 -0.000925758 0.215562 -0.129648 8.6899
3.80614 0.866866 -0.00713323 0.227755 1.81498 3.34552
4.99243 1.14083 -0.00209164 0.228513 2.41095 4.37169
5.90947 1.34762 0.00288742 0.228044 -3.99311 4.35626
3.26803 0.69624 0.00870218 0.213046 3.03644 -1.20831
8.31644 1.88639 0.00823783 0.226827 -8.275 -0.829236
4.50937 0.972503 0.0115681 0.215663 3.40584 2.95544
7.34619 1.61555 0.0061069 0.219917 -7.31279 -0.699737
2.38444 0.513268 -0.00337013 0.215257 -0.436069 -2.34423
3.44072 0.821488 0.0246345 0.238755 3.41481 -0.421452
4.21314 0.926943 0.0088958 0.220012 3.16141 -2.78496
8.48226 1.84764 0.00575126 0.217824 8.28012 -1.84073
5.08932 1.09268 0.00264012 0.2147 1.06663 4.97629
5.51736 1.23895 0.000589448 0.224555 -3.6369 -4.149
5.52321 1.21937 -0.00236282 0.220771 5.4887 0.616534
2.07245 0.449888 0.00697734 0.217081 -0.330756 2.04588
8.16287 1.79205 -0.00415023 0.219537 -6.8186 4.48766
3.98887 0.911808 0.00658095 0.228588 0.998347 -3.86192
2.39361 0.546982 0.00582455 0.228518 -2.11671 -1.11754
3.7541 0.845616 -0.0193126 0.225251 -3.49838 1.36183
10.683 2.37651 -0.00329168 0.222457 -9.29607 -5.26407
2.04836 0.449334 0.00244488 0.219363 -0.866839 -1.8559
18.671 4.08412 0.00322824 0.218741 16.3281 9.05541
12.3059 2.72964 0.00147682 0.221814 4.58962 -11.418
3.38407 0.756873 -0.00380758 0.223657 2.85889 1.81072
6.87912 1.51222 0.00886498 0.219827 -3.3445 6.01137
12.8082 2.79827 -0.000986418 0.218474 -1.41266 -12.7301
3.86835 0.870749 -0.0156684 0.225096 2.36018 3.06492
4.62006 1.02796 0.00366989 0.2225 2.26654 -4.02589
5.12992 1.1667 0.0126067 0.227431 4.85518 1.65629
7.22176 1.58488 -0.00832242 0.21946 -3.38336 6.38018
7.95148 1.76852 0.00914343 0.222414 -7.8414 -1.31849
2.63195 0.557855 -0.0189763 0.211955 -2.53524 -0.706916
6.51357 1.4969 0.00365995 0.229812 -3.43188 5.53614
5.73871 1.31928 -0.00982345 0.229891 -2.5411 5.14544
7.32739 1.64452 0.00614763 0.224435 -7.32664 0.104947
5.01478 1.10855 -0.01209 0.221057 5.00967 -0.226248
9.49897 2.05501 -0.00254596 0.21634 -5.61119 -7.66453
7.14814 1.60646 0.00152644 0.224738 3.07838 6.45132
3.94148 0.848778 0.0118577 0.215345 -1.71873 -3.54701
3.90292 0.868602 0.0054939 0.222552 -1.0921 3.74702
5.71643 1.26109 -0.00390253 0.220608 1.09546 -5.61048
7.91754 1.74498 -0.00660731 0.220395 7.67316 1.95194
6.0807 1.35979 -0.00378177 0.223624 3.97506 4.6015
5.35865 1.2078 0.014715 0.225392 -2.18808 -4.89156
5.04241 1.05856 0.0186802 0.209932 0.0598004 -5.04206
5.14384 1.13338 -0.0223568 0.220338 3.92429 -3.32552
2.37841 0.519078 -0.00744507 0.218246 -1.98532 1.30971
4.78507 1.09917 -0.0095507 0.229708 -4.7779 0.261922
5.20465 1.14666 0.00527275 0.220315 -4.35948 -2.84311
6.8778 1.62058 0.0037831 0.235624 3.38158 5.98908
8.98523 1.98965 0.012904 0.221436 -8.42498 3.12313
3.29761 0.725825 0.0150518 0.220107 2.33557 2.32794
9.7444 2.11886 0.00113957 0.217444 -5.86281 7.78336
2.2357 0.486389 -0.00744055 0.217556 -0.890493 2.0507
11.8463 2.57616 -0.00300592 0.217466 11.4178 3.15737
5.76011 1.21125 0.00399585 0.210282 3.17709 -4.80468
14.0784 3.10982 -0.005404 0.220894 -14.0535 0.835864
8.81187 1.96103 -0.00242385 0.222544 8.73261 -1.17929
4.47415 0.981637 0.0067867 0.219402 3.19229 -3.13486
7.11115 1.56583 -0.00132933 0.220193 -5.70674 -4.24283
5.62973 1.30006 -0.00147741 0.230928 3.43277 -4.46205
7.09499 1.53936 0.00336048 0.216964 -6.69395 2.35157
4.58674 0.992105 0.0142584 0.216298 -0.876121 -4.50229
4.45492 1.01389 -0.00355877 0.227589 4.1149 -1.70702
4.5658 1.02303 0.0126078 0.224064 -0.835557 -4.4887
4.98384 1.07886 0.0112746 0.216471 0.395049 -4.96816
2.23752 0.503462 -0.00163336 0.225009 -2.16813 -0.552907
7.5215 1.68307 0.00299639 0.223768 -4.7814 5.80613
5.33641 1.11196 0.00241937 0.208373 -0.968413 5.2478
6.80361 1.52687 0.00621296 0.22442 3.70793 -5.70442
3.77876 0.844249 0.00991031 0.22342 3.394 -1.66126
3.85546 0.877744 -0.0138571 0.227663 0.927315 -3.74228
4.94181 1.04759 0.00019427 0.211985 -4.93527 -0.254082
2.85783 0.626868 -0.00943965 0.219351 0.980549 -2.68435
4.52781 0.977922 0.00776195 0.215981 -2.69482 -3.63855
3.53107 0.810213 0.0111185 0.229452 3.28193 1.30285
2.51576 0.574258 -0.0211767 0.228264 2.19733 1.22507
7.91655 1.73643 -0.0119315 0.219342 -5.55616 -5.63922
2.44442 0.491254 -0.0224447 0.200969 -1.15364 2.15507
9.05261 2.01571 -0.0154339 0.222667 -3.06719 -8.51716
3.16579 0.694164 0.00274732 0.21927 -3.12147 0.527911
7.99223 1.77323 -0.00677143 0.221869 0.88412 7.94317
2.62307 0.568852 -0.0205745 0.216865 1.94447 1.76054
4.2081 0.92271 -0.0168412 0.21927 -0.568887 4.16946
5.2955 1.12724 -0.0100467 0.212867 -3.44584 4.02101
2.36544 0.502449 -0.00353274 0.212412 2.35503 0.221688
4.80385 1.08499 0.0177068 0.225859 3.27557 3.51391
4.04702 0.833372 0.00748907 0.205922 2.51855 -3.16785
8.4479 1.83973 0.0054105 0.217774 7.74608 -3.37125
8.58779 1.89878 0.000873089 0.221102 2.34806 -8.26056
10.2049 2.21333 -0.00228321 0.216888 -8.69485 -5.3423
2.21802 0.48027 0.00208349 0.216531 -1.36137 -1.75108
6.00597 1.31409 0.000795511 0.218797 5.38954 -2.65039
16.379 3.5854 -0.0054031 0.218902 7.91398 -14.3402
12.0672 2.68406 0.00696936 0.222426 11.0878 -4.76216
3.30025 0.697534 -0.00375727 0.211358 -3.23842 -0.635797
4.63882 0.984591 -0.0012518 0.21225 3.94687 -2.43738
5.1251 1.1955 0.000909191 0.233265 2.12943 -4.66178
2.5576 0.56254 -0.0175548 0.219948 1.13017 -2.29435
3.54972 0.732876 0.0161665 0.20646 -1.2009 3.34041
3.22933 0.709545 0.00251161 0.219719 1.93721 2.58376
7.62708 1.67044 -0.0123644 0.219015 1.2788 7.51911
2.53389 0.566153 0.0119873 0.223433 -2.30809 -1.04561
5.48921 1.24251 0.00846075 0.226355 -5.21406 1.71611
6.6677 1.4559 0.00526811 0.218351 5.93639 3.03601
6.04121 1.32633 -0.00158186 0.219548 1.13414 -5.93379
3.22951 0.705149 -0.0180988 0.218346 0.612682 3.17086
9.54903 2.08214 -0.00117279 0.218047 -0.527188 -9.53447
8.96904 1.96062 0.00713996 0.218599 -2.66572 -8.56373
6.57755 1.4062 0.00485557 0.213788 -3.35529 -5.65741
6.88472 1.52125 -0.0070175 0.22096 -2.88962 -6.24895
2.62183 0.614672 0.0116313 0.234444 -0.707438 -2.52458
5.5758 1.21341 0.00295128 0.217621 5.20831 1.99072
3.43 0.708402 0.0161103 0.206531 2.64608 2.18247
4.77552 1.04875 -0.0224135 0.219609 -4.72612 -0.685104
3.82221 0.841688 0.0083476 0.22021 3.81155 0.285323
2.66175 0.552416 -0.0199627 0.207538 -1.09262 -2.42716
4.42186 0.980098 0.0150599 0.221649 1.52316 4.15124
2.91642 0.617763 -0.0111069 0.211823 2.85857 0.578004
4.09513 0.926204 0.00956398 0.226172 3.89358 1.26893
4.67413 1.06459 -0.00444408 0.227762 -0.340028 4.66174
4.93403 1.14652 -0.0023408 0.23237 4.62018 1.73163
6.57795 1.49135 -0.0165818 0.22672 5.04973 -4.21541
4.7362 1.0402 -0.0117593 0.219628 1.90293 4.3371
9.95594 2.17156 -0.00192958 0.218117 -9.16531 -3.88816
16.3393 3.54857 -0.0038573 0.21718 -13.0887 -9.78057
5.62648 1.19252 0.0116647 0.211949 5.38684 1.62458
4.46284 1.01108 0.00226884 0.226555 3.65763 -2.55708
2.45838 0.560408 -0.00135428 0.227959 -2.25149 0.987129
4.48737 0.961147 -0.00440072 0.21419 4.48463 -0.156732
9.34641 2.07166 0.00420982 0.221653 0.829071 -9.30957
9.75554 2.13207 -0.00378889 0.218549 -4.51295 8.64892
8.17455 1.76022 0.00257569 0.21533 -6.83963 -4.4769
11.9488 2.5961 -0.00266111 0.217269 11.9143 0.906706
5.83656 1.25854 -0.00618832 0.21563 3.04397 -4.97992
2.72796 0.604526 -0.0201087 0.221604 2.44781 1.20414
6.98704 1.50406 -0.00304657 0.215265 6.9465 0.751583
5.55839 1.20754 -0.00712266 0.217245 4.69304 -2.97844
2.33147 0.519544 0.0168615 0.22284 2.24909 -0.614299
3.00531 0.629689 -0.00379191 0.209526 2.43236 1.76508
6.76935 1.47768 -0.00792152 0.21829 6.41336 2.16631
2.14395 0.460744 0.00787642 0.214904 0.395881 2.10709
6.09668 1.37924 0.0142713 0.226228 -6.09259 0.223342
4.59004 0.967658 0.0021158 0.210817 -3.72043 -2.68827
3.20189 0.673999 0.0134506 0.210501 1.50458 -2.82636
5.71046 1.2353 0.00164952 0.216322 -4.99234 2.77235
4.58188 1.03377 0.00347775 0.225621 4.58155 0.0552773
5.0425 1.11726 0.00166948 0.221569 -4.60115 -2.06306
2.28209 0.522756 0.0186552 0.229069 1.43386 -1.77539
4.35373 1.01676 -0.0187738 0.233538 -1.92316 -3.90595
4.40977 0.995897 -0.0103229 0.225839 -3.78508 2.26259
6.08307 1.34525 -0.00738638 0.221147 0.658621 -6.04731
5.42638 1.14078 -0.0119603 0.210229 -0.648869 5.38745
3.08304 0.665722 0.0246903 0.215931 2.23669 -2.12187
4.03086 0.860248 -0.0208197 0.213416 1.93938 -3.53364
2.2791 0.504203 -0.0148265 0.221229 0.651581 -2.18397
7.59672 1.69794 0.000828229 0.22351 7.56091 0.736738
2.86804 0.621786 0.0115004 0.216798 -0.931021 -2.71272
3.92972 0.87454 0.00274892 0.222545 0.449572 -3.90392
4.75325 1.00072 -0.012623 0.210534 2.59592 -3.98177
4.26449 0.955523 -0.0160675 0.224065 4.25403 0.298463
3.15602 0.64202 0.00811478 0.203427 3.05505 0.791911
4.04395 0.891151 0.00563312 0.220366 3.98583 -0.68317
8.0425 1.81606 -0.00237481 0.225808 5.68856 -5.68526
6.19364 1.4417 0.0178619 0.232771 -6.10161 -1.06374
7.2486 1.64743 -0.00670017 0.227276 -0.377842 -7.23875
4.98408 1.06037 0.0125543 0.212752 3.26101 3.7692
2.72438 0.59421 0.0194727 0.218108 0.609435 -2.65535
5.84275 1.30088 0.0161143 0.222649 1.40325 5.67174
2.5112 0.563922 0.0211377 0.224562 -1.46062 2.04273
4.67259 1.07711 0.00129692 0.230518 -4.57327 -0.958301
4.68245 1.02763 0.00618268 0.219463 -1.4349 4.45718
5.38924 1.23898 -0.0100646 0.229899 -5.36289 -0.532295
12.2099 2.67712 -0.00231803 0.219258 11.6654 -3.6056
8.64973 1.79919 -0.00707133 0.208006 5.9922 6.2379
7.7948 1.72244 -0.00194809 0.220973 1.00858 7.72928
7.90719 1.76069 -0.00604903 0.222669 -7.16411 3.34651
2.25871 0.481358 -0.00227051 0.213112 -1.22685 -1.89647
7.11396 1.55603 -0.00412637 0.218729 4.31187 5.65828
2.1168 0.468257 0.0137786 0.22121 2.05537 -0.506281
7.03611 1.5361 -0.0031345 0.218316 7.00894 -0.617692
7.24352 1.57685 0.00146319 0.217691 0.490627 7.22688
7.22873 1.66039 0.00586396 0.229693 -1.20046 7.12835
4.70691 1.0161 0.000702333 0.215874 -3.56375 3.07484
2.29157 0.507706 -0.0156031 0.221554 0.145359 -2.28695
3.61364 0.814465 -0.0152154 0.225386 -0.153904 -3.61036
5.50114 1.15247 -0.0126926 0.209496 2.74066 4.76984
5.76293 1.26609 0.0102354 0.219695 -2.24132 5.30923
7.79468 1.70058 -0.000842908 0.218172 -5.37255 5.64737
2.9381 0.613668 0.00895703 0.208865 0.661338 2.86271
16.2867 3.5743 -0.00168084 0.219461 -13.5022 -9.10745
2.40327 0.457046 -0.0112992 0.190176 -1.26082 -2.04598
10.848 2.48265 -0.00385233 0.228859 9.10082 -5.90366
7.01293 1.56693 -0.0165212 0.223435 6.94954 0.940786
7.26968 1.58873 0.00657629 0.218541 -6.95726 2.10825
3.22278 0.71457 -0.00179098 0.221725 -1.01117 3.06004
17.1952 3.73984 -9.56917e-05 0.217493 -17.0938 1.86483
3.08924 0.673188 -0.00612264 0.217914 -0.750754 -2.99663
9.87955 2.21921 0.00766499 0.224627 -0.358879 -9.87303
11.171 2.46581 -0.00920792 0.220733 -10.7703 2.96519
5.30035 1.09077 -0.012088 0.205792 5.30005 -0.0556737
3.61892 0.806675 0.0374557 0.222905 3.51777 -0.849635
5.26859 1.11243 0.0095103 0.211143 -4.95255 -1.79732
3.8224 0.829559 -0.0208524 0.217026 -2.61161 2.7911
4.99189 1.08862 0.00735833 0.218078 1.78745 4.6609
9.34606 2.08794 -0.00912257 0.223403 -1.48191 -9.22783
4.91483 1.07201 -0.0214687 0.218117 2.88945 -3.97575
2.33878 0.484468 -0.00224025 0.207146 -1.52384 1.7742
2.17511 0.476445 -0.0144058 0.219044 0.32592 -2.15055
3.63657 0.765481 0.0179551 0.210495 -1.09925 -3.46646
6.92988 1.50153 -0.00657928 0.216675 6.0809 -3.32354
6.90793 1.55364 0.00881204 0.224907 -6.34932 -2.72131
2.67876 0.579638 0.00786661 0.216383 0.570799 2.61724
3.88111 0.825915 0.0158017 0.212804 -3.61304 -1.41739
8.18508 1.80815 0.00468688 0.220908 -5.75123 -5.82398
11.2301 2.44067 0.00573033 0.217333 -4.77097 10.1663
12.3048 2.69498 -0.00365237 0.219019 10.1186 -7.00156
4.37811 0.972163 0.00161336 0.222051 -3.15149 3.03908
3.31265 0.707235 0.0194775 0.213495 0.563849 -3.26431
7.91183 1.68179 0.00318669 0.212567 7.19232 3.29661
7.00365 1.60356 -0.00914332 0.228961 -5.56661 -4.25018
2.81236 0.653233 -0.0439429 0.232272 -2.31914 -1.59091
5.32298 1.17696 -0.0198985 0.221108 4.64047 2.60771
2.10725 0.470737 -0.0123368 0.223389 1.33116 1.63356
3.28936 0.713169 0.00578436 0.216811 -0.300858 -3.27557
5.71797 1.22444 -0.00595929 0.21414 -4.98874 -2.79422
8.14306 1.82701 0.00516616 0.224364 -7.25264 -3.70252
4.00127 0.834953 0.0113626 0.208672 -0.321796 3.9883
2.64788 0.561522 -0.00986381 0.212065 1.18588 -2.36747
2.90279 0.600511 0.0130925 0.206874 -2.85776 -0.509293
6.46679 1.44272 0.00677404 0.223096 -3.96522 5.10846
6.0111 1.25314 0.00471162 0.20847 -5.90797 -1.1087
7.61543 1.67009 -0.00985375 0.219304 0.999265 7.54959
5.93729 1.28563 -0.00402865 0.216535 5.931 -0.273309
5.57997 1.19466 0.0152674 0.214098 2.43147 -5.02235
3.40842 0.75249 0.0211705 0.220774 -3.1274 -1.35526
4.86337 1.07342 0.00309356 0.220714 2.04706 -4.41157
2.57027 0.564411 0.0225423 0.219592 2.5263 0.473354
3.52751 0.790987 0.00077361 0.224234 3.38186 1.00319
3.23766 0.672779 0.00101181 0.207798 -2.50861 -2.04679
7.89527 1.73589 -0.00913028 0.219865 -6.19427 4.89553
8.15312 1.75688 0.00324136 0.215486 6.41682 5.02969
3.40701 0.694532 0.00715619 0.203854 1.34603 -3.12985
4.71645 1.03804 0.00054845 0.22009 0.127997 4.71471
4.82978 1.05491 0.0100884 0.218418 2.45244 -4.16081
10.1745 2.28257 0.00156403 0.224343 1.60914 10.0464
4.55233 1.00027 -0.00738418 0.219726 3.1898 3.24791
2.35965 0.494265 -0.0295507 0.209465 -1.19915 -2.03224
11.4834 2.54555 0.000808961 0.221672 -9.85929 -5.88755
7.39602 1.60787 -0.00739222 0.217396 2.33511 -7.01772
3.53956 0.74737 0.00119202 0.211148 2.44596 -2.55847
6.40123 1.37972 0.00661835 0.215539 2.74138 5.78451
5.33262 1.17729 0.011801 0.220771 -4.04186 -3.47854
6.79967 1.51437 -0.000894431 0.222712 -0.0957652 -6.79899
4.00905 0.885137 -0.00130619 0.220784 3.97919 -0.488388
6.45294 1.46254 0.0146452 0.226646 -4.81658 -4.2943
3.19905 0.637988 -0.00285811 0.199431 2.34043 -2.1809
4.69406 1.03088 0.0051309 0.219613 3.97735 -2.49297
13.3738 2.88319 0.00251723 0.215585 -5.45904 -12.2089
3.98996 0.890439 -0.0186613 0.22317 3.70205 1.48814
6.86427 1.46964 -0.00154681 0.214099 3.04193 6.15344
2.15749 0.461932 0.0226353 0.214106 0.838832 1.98775
6.59643 1.53991 -0.00178238 0.233446 6.59631 -0.0411199
2.74639 0.600118 0.0106904 0.218512 2.73211 -0.279672
2.20962 0.497894 -0.0182077 0.22533 -2.13034 0.5866
4.12841 0.870827 0.00386306 0.210935 -3.99826 -1.02847
2.92641 0.677203 -0.00267167 0.231411 -2.87062 -0.568722
9.71889 2.15307 0.00355974 0.221535 7.18424 6.54549
9.26239 2.05616 0.00245865 0.22199 8.90522 -2.54736
2.56978 0.547575 0.0184426 0.213083 1.72162 -1.90782
4.26271 1.01129 -0.00315809 0.237241 0.859585 -4.17514
8.41251 1.79831 -0.000624463 0.213766 -1.19141 8.32772
3.18219 0.666015 -0.0295286 0.209295 -3.18101 0.0864902
5.38472 1.13105 -0.0133404 0.210047 -4.26053 -3.29289
3.60115 0.767557 -0.0243036 0.213142 3.30612 -1.42754
3.61671 0.798255 0.0193148 0.220713 2.96903 -2.0653
3.31396 0.725187 0.0172544 0.218828 3.23184 -0.73319
2.96108 0.603391 -0.00741885 0.203774 1.26067 2.67931
2.31363 0.467149 0.0116019 0.201911 2.06093 -1.05141
2.79742 0.608115 0.0225242 0.217384 2.79065 -0.194578
2.62369 0.595702 -0.00385139 0.227048 -2.60346 0.325139
7.79132 1.70183 -0.00691732 0.218427 -0.0409264 7.79121
2.13961 0.488426 -0.0132025 0.228278 -1.20039 1.77116
6.77317 1.52229 -0.00123194 0.224753 -0.263194 -6.76805
2.00333 0.446665 -0.000980268 0.222962 1.44017 1.39256
3.27827 0.722549 0.00795792 0.220406 -2.99001 1.3442
8.05564 1.77694 -0.00147471 0.220583 5.98281 -5.39437
4.89139 1.01539 -0.00186028 0.207587 4.67542 -1.43743
6.22474 1.37619 0.00669907 0.221083 4.68624 -4.09714
15.6646 3.43955 0.000734497 0.219574 3.57791 15.2505
14.0096 3.06755 0.00194432 0.218961 13.0967 -4.97446
10.5455 2.33382 0.00650523 0.22131 2.38247 -10.2728
4.44239 0.986182 0.00810084 0.221993 -0.0766839 4.44173
2.8117 0.605866 0.0236371 0.215481 -2.22899 -1.71383
4.94067 1.12427 0.00662415 0.227553 -4.50049 -2.03859
7.23083 1.63265 0.00133859 0.225791 7.21593 0.463994
6.81278 1.45362 0.0126655 0.213366 -5.90738 3.39364
6.46553 1.33676 0.000651502 0.206753 5.2918 -3.71482
5.20914 1.10564 -0.00274585 0.21225 5.06456 -1.21873
6.16298 1.34748 -0.0135704 0.218642 -3.67787 -4.94525
6.77318 1.43934 0.00462502 0.212505 2.5271 6.28409
2.91958 0.673193 -0.0181602 0.230579 2.75644 -0.962276
6.87215 1.57804 -0.00663693 0.229628 -6.7883 -1.07023
2.52692 0.53948 -0.0105169 0.213493 1.58098 -1.97126
8.39404 1.83362 -0.00185452 0.218443 -7.20408 -4.30828
3.99722 0.863784 -0.018367 0.216096 -0.353926 -3.98152
2.47402 0.549595 0.0214006 0.222147 -2.41368 0.543057
13.6859 2.95812 0.00326962 0.216144 2.19846 13.5082
4.76821 1.01179 0.00722683 0.212194 1.40741 4.55577
8.11335 1.79349 -0.00569481 0.221055 0.0233347 -8.11331
17.3311 3.81481 -0.000793444 0.220114 8.98683 14.819
4.58089 1.0209 -0.00052709 0.222861 -4.50831 0.812198
4.38054 0.907711 -0.00338067 0.207215 2.00829 3.89305
3.73621 0.823897 0.00510253 0.220517 -0.331054 3.72151
4.96132 1.13341 0.0108823 0.228449 -2.08111 4.50374
2.52885 0.547484 -0.0292546 0.216495 2.25423 1.1461
10.707 2.40276 0.00286913 0.22441 6.16736 8.75231
6.95189 1.49266 -0.0216778 0.214713 -5.80176 3.82994
3.04159 0.717168 0.0228448 0.235787 0.242585 3.0319
6.33305 1.383 -0.00387579 0.218378 -5.35087 -3.38759
11.1963 2.49347 -0.00256178 0.222705 10.0372 4.96085
3.26523 0.734176 0.00512909 0.224846 2.16341 -2.44569
5.37314 1.08611 -0.00754946 0.202137 -1.44966 5.17388
10.4837 2.27373 -0.00587486 0.216883 9.8581 3.56718
4.21736 0.931105 0.0076079 0.220779 -4.19922 -0.390817
2.50835 0.580996 0.0241783 0.231624 -2.16755 -1.26237
10.5378 2.33658 -0.00934209 0.221733 -9.53509 -4.48639
3.81219 0.8064 -0.0288622 0.211532 0.336351 3.79732
8.35956 1.82539 0.00351001 0.21836 5.76949 6.04939
5.92321 1.28014 0.000910761 0.216123 -4.72952 -3.56596
2.96075 0.68432 0.00848896 0.23113 0.80603 -2.84892
8.44071 1.92932 -0.000444898 0.228574 4.57481 -7.09342
9.95716 2.19726 -0.00880703 0.220671 -4.982 8.62118
7.38153 1.57675 -0.00141414 0.213608 -3.98756 -6.21179
5.09983 1.11603 -0.00539982 0.218836 3.4441 3.76118
6.22412 1.37871 -0.00367742 0.221511 -2.04028 -5.88022
3.41572 0.751599 -0.00431666 0.220041 -1.96948 -2.79076
3.77323 0.817795 0.00643676 0.216736 3.76637 0.227434
2.1052 0.439171 -0.00310846 0.208612 -1.21676 -1.71796
9.72663 2.18166 0.000963964 0.224297 4.67191 -8.53116
2.55092 0.554409 -0.00612177 0.217337 0.952939 -2.36624
3.73356 0.85528 0.00545955 0.229079 1.37232 3.47221
6.7398 1.47682 -0.00541481 0.21912 4.37381 -5.12783
15.3733 3.39615 0.000813223 0.220911 13.7444 -6.88695
4.64278 0.997787 0.00738563 0.214912 4.17187 -2.03737
3.19165 0.654077 0.0170151 0.204934 2.06879 2.43037
2.3 0.519024 -0.0375756 0.225663 -2.09775 0.943087
3.42295 0.740114 0.00694557 0.216221 3.17756 1.27267
3.47346 0.797689 -0.0114048 0.229653 1.83244 -2.95078
3.68372 0.836203 0.00403656 0.227 -1.32371 -3.43767
4.68365 1.04003 0.0110267 0.222057 -4.27301 1.91781
8.66285 1.86053 0.00475438 0.214771 -5.39645 6.77668
3.76755 0.79689 0.00669268 0.211514 0.7398 3.69421
6.43499 1.40925 0.00613864 0.218997 -2.07398 -6.09161
2.67048 0.572392 0.011805 0.214341 -1.39699 2.27593
3.97492 0.948629 0.0112399 0.238653 3.2592 -2.27544
4.5642 0.951082 -0.00122007 0.208379 -4.08109 -2.04367
7.82443 1.65429 -0.000602025 0.211427 1.12988 7.74242
7.74677 1.69766 0.00437027 0.219144 3.71402 -6.79841
5.26374 1.12253 -0.0217046 0.213256 -0.308349 5.2547
2.96217 0.604973 0.0293013 0.204233 -0.377619 2.938
4.52988 0.98288 -0.00519865 0.216977 -2.6307 3.68772
7.35524 1.5718 0.00675357 0.213698 -7.31533 -0.765123
10.6328 2.4057 -0.00388208 0.226253 2.15231 -10.4126
3.21403 0.72131 0.000100608 0.224425 3.19654 -0.33483
7.87167 1.74066 -0.00655278 0.22113 4.73508 -6.28826
2.93425 0.664321 0.0163629 0.226402 1.25937 2.65025
2.93077 0.611252 0.0231564 0.208564 -1.9465 -2.19101
2.62391 0.593966 -0.0161962 0.226367 -1.93826 -1.76863
11.2596 2.45453 -0.00105192 0.217994 -9.66744 5.77226
8.751 1.87383 -0.000639691 0.214127 3.81599 7.87516
12.1001 2.64723 -0.00112598 0.218777 -3.34808 11.6277
4.53 0.944668 0.0248495 0.208536 3.6784 -2.64391
2.43326 0.574124 0.0141066 0.235948 2.20381 -1.03151
4.58985 1.01389 -0.00826394 0.220899 2.10517 -4.0786
2.31519 0.505589 0.0337043 0.218379 -0.978712 -2.09815
4.64498 1.01391 0.00102124 0.218281 4.5907 0.707997
